file,TestFunction,dim,DrawMethod,shift,log2n,baker,rDrawn,mean,var,skewness,kurtosis,    ,MSE[A_r],MSE[M_r],MSE[L_r],MSE[N(3)_r],MSE[N(2)_r],MSE[N(3;1.0)_r]
RepsFixedparRQMC/Fper2-4-Lat-RS-12-10000.dat,Fper2,4,Lat,RS,12,False,31,0.00000000000031196,0.00000000000000000,-0.00503477192164555,1.97243929185245603,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-12-10000.dat,Fper2,4,Lat,RS,12,True,11,0.00000000000340717,0.00000000000000000,-0.00603564418085733,2.20292538458678733,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-12-10000.dat,Fper2,4,Lat,RS,12,True,15,0.00000000000340717,0.00000000000000000,-0.00603564418085733,2.20292538458678733,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-12-10000.dat,Fper2,4,Lat,RS,12,True,19,0.00000000000340717,0.00000000000000000,-0.00603564418085733,2.20292538458678733,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-12-10000.dat,Fper2,4,Lat,RS,12,True,23,0.00000000000340717,0.00000000000000000,-0.00603564418085733,2.20292538458678733,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-12-10000.dat,Fper2,4,Lat,RS,12,True,27,0.00000000000340717,0.00000000000000000,-0.00603564418085733,2.20292538458678733,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-12-10000.dat,Fper2,4,Lat,RS,12,True,31,0.00000000000340717,0.00000000000000000,-0.00603564418085733,2.20292538458678733,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-14-10000.dat,Fper2,4,Lat,RS,14,False,11,-0.00000000000000117,0.00000000000000000,-0.05175699643675424,2.37461613552514894,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-14-10000.dat,Fper2,4,Lat,RS,14,False,15,-0.00000000000000117,0.00000000000000000,-0.05175699643675424,2.37461613552514894,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-14-10000.dat,Fper2,4,Lat,RS,14,False,19,-0.00000000000000117,0.00000000000000000,-0.05175699643675424,2.37461613552514894,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-14-10000.dat,Fper2,4,Lat,RS,14,False,23,-0.00000000000000117,0.00000000000000000,-0.05175699643675424,2.37461613552514894,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-14-10000.dat,Fper2,4,Lat,RS,14,False,27,-0.00000000000000117,0.00000000000000000,-0.05175699643675424,2.37461613552514894,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-14-10000.dat,Fper2,4,Lat,RS,14,False,31,-0.00000000000000117,0.00000000000000000,-0.05175699643675424,2.37461613552514894,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-14-10000.dat,Fper2,4,Lat,RS,14,True,11,-0.00000000000003629,0.00000000000000000,0.01384041068539973,1.85703571467138939,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-14-10000.dat,Fper2,4,Lat,RS,14,True,15,-0.00000000000003629,0.00000000000000000,0.01384041068539973,1.85703571467138939,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
