TestFunction,DrawMethod,dim,nPoints,log2n,shift,baker,rDrawn,mean,var,skew,kurt,MeanOfMeans,MedianOfMeans,LeeValiant,MinskerNdaoud(3),MinskerNdaoud(2),MinskerNdaoud(3;1.0)
IndSumNormal,Lat,8,256,8,rqmc,True,15,1.9355443543033522e-05,0.000183780388031006,0.023320992851760144,2.9954441924318975,1.2512086906597963e-05,1.9571214815158692e-05,2.012009051392933e-05,1.619151146939135e-05,1.4084287739985907e-05,1.3556306242859714e-05
IndSumNormal,Lat,8,256,8,rqmc,True,19,1.9355443543033522e-05,0.000183780388031006,0.023320992851760144,2.9954441924318975,9.770644874750423e-06,1.6119068956019865e-05,1.6436453134503664e-05,1.2315704286453047e-05,1.0731539874755589e-05,1.0520721518207357e-05
IndSumNormal,Lat,8,256,8,rqmc,True,19,-0.00023494143145693004,0.00018250898193359396,0.09009875532204738,3.0495412433167832,9.815565903004666e-06,1.6144707000535112e-05,1.6617734337576736e-05,1.2413774858852925e-05,1.0864163126034585e-05,1.062239130644817e-05
IndSumNormal,Lat,8,256,8,rqmc,True,23,-0.00023494143145693004,0.00018250898193359396,0.09009875532204738,3.0495412433167832,7.979034360540857e-06,1.3375674391931786e-05,1.3648842915319756e-05,9.63751935358367e-06,8.65429900258811e-06,8.443569599944126e-06
IndSumNormal,Lat,8,256,8,rqmc,True,23,1.9355443543033522e-05,0.000183780388031006,0.023320992851760144,2.9954441924318975,8.045925909822473e-06,1.3480230851653651e-05,1.3703641452684911e-05,9.608631933223455e-06,8.845796793717854e-06,8.47349715363002e-06
IndSumNormal,Lat,8,256,8,rqmc,True,27,-0.00023494143145693004,0.00018250898193359396,0.09009875532204738,3.0495412433167832,6.955667679568111e-06,1.1514512542999923e-05,1.172703389242262e-05,8.120597886980596e-06,7.458921270814278e-06,7.2604115676942495e-06
IndSumNormal,Lat,8,256,8,rqmc,True,27,1.9355443543033522e-05,0.000183780388031006,0.023320992851760144,2.9954441924318975,6.791612255551524e-06,1.1598667696963316e-05,1.1744712732487986e-05,7.904635254334639e-06,7.2741074903633325e-06,7.076764990687317e-06
IndSumNormal,Lat,8,256,8,rqmc,True,31,-0.00023494143145693004,0.00018250898193359396,0.09009875532204738,3.0495412433167832,5.988302145065146e-06,1.0273408112241433e-05,1.037559957376306e-05,6.857909733697646e-06,6.326889107690828e-06,6.21791646989891e-06
IndSumNormal,Lat,8,256,8,rqmc,True,31,1.9355443543033522e-05,0.000183780388031006,0.023320992851760144,2.9954441924318975,5.9415804320696746e-06,1.0169780076546561e-05,1.0190358269129355e-05,6.802661630898077e-06,6.342410499704989e-06,6.17571593514386e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,7,4.609349793184871e-06,3.567901297569278e-05,-0.05286820702728815,2.996796984810582,4.999266080776819e-06,7.670819391672553e-06,8.101868805704546e-06,9.767681696965808e-06,6.838821377220933e-06,7.334539798492246e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,7,2.0039037293169033e-05,3.678219580650332e-05,0.052653717659373885,2.927324940142961,5.200941662589517e-06,7.744006145626386e-06,8.199770361468874e-06,9.927611495843488e-06,6.847672557198944e-06,7.4974216236751155e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,11,4.609349793184871e-06,3.567901297569278e-05,-0.05286820702728815,2.996796984810582,3.290707190898723e-06,5.153542680601047e-06,5.427157344305664e-06,5.09893917123288e-06,3.891767899196324e-06,3.987110549462206e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,11,2.0039037293169033e-05,3.678219580650332e-05,0.052653717659373885,2.927324940142961,3.349560412228119e-06,5.024770512790458e-06,5.338660731892425e-06,5.1457447067181915e-06,3.979681171564362e-06,4.0233482530231745e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,15,2.0039037293169033e-05,3.678219580650332e-05,0.052653717659373885,2.927324940142961,2.5003331189821725e-06,3.7646424620566695e-06,3.963494109792197e-06,3.323422541240087e-06,2.81051943677455e-06,2.7529950493770786e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,15,4.609349793184871e-06,3.567901297569278e-05,-0.05286820702728815,2.996796984810582,2.4252318751188148e-06,3.887042532640181e-06,4.099315015423563e-06,3.33515177949915e-06,2.762340856270013e-06,2.7255473317788e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,19,4.609349793184871e-06,3.567901297569278e-05,-0.05286820702728815,2.996796984810582,1.8988860461554961e-06,3.0435985815981685e-06,3.2211736636328264e-06,2.4273401204622507e-06,2.072450706386936e-06,2.0598863553203353e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,19,2.0039037293169033e-05,3.678219580650332e-05,0.052653717659373885,2.927324940142961,1.952815826235132e-06,2.919227525513442e-06,3.0873923702186056e-06,2.4395121360591014e-06,2.168052760986749e-06,2.0938805562347918e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,23,4.609349793184871e-06,3.567901297569278e-05,-0.05286820702728815,2.996796984810582,1.5757574730622787e-06,2.5158989396383134e-06,2.655927804508933e-06,1.9068448065227333e-06,1.704049991425309e-06,1.6713855093050484e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,23,2.0039037293169033e-05,3.678219580650332e-05,0.052653717659373885,2.927324940142961,1.6314748006243933e-06,2.4939669786189084e-06,2.6320481508207672e-06,1.980797634381705e-06,1.7887097435222013e-06,1.7346031747253484e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,27,4.609349793184871e-06,3.567901297569278e-05,-0.05286820702728815,2.996796984810582,1.3792914655421658e-06,2.1609132908149724e-06,2.2722249222294087e-06,1.6245198224405653e-06,1.4842888973176003e-06,1.4463209553564856e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,27,2.0039037293169033e-05,3.678219580650332e-05,0.052653717659373885,2.927324940142961,1.3783898199087808e-06,2.080340731158746e-06,2.183338524819771e-06,1.6186450295928068e-06,1.4801598480446192e-06,1.4443047622262793e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,31,2.0039037293169033e-05,3.678219580650332e-05,0.052653717659373885,2.927324940142961,1.1851839932687989e-06,1.834624800254487e-06,1.9259853498368965e-06,1.360401291596565e-06,1.2630541085845673e-06,1.2354851697725825e-06
IndSumNormal,Lat,8,1024,10,rqmc,True,31,4.609349793184871e-06,3.567901297569278e-05,-0.05286820702728815,2.996796984810582,1.1589642828612037e-06,1.883959208330881e-06,1.9846078283832448e-06,1.3259922199237086e-06,1.239734959116634e-06,1.2033786919597536e-06
IndSumNormal,Lat,8,4096,12,rqmc,True,7,-8.501001769557598e-06,7.871654486060001e-06,0.038062409770729305,3.0215780100836565,1.1158650013320902e-06,1.6441438254146166e-06,1.7424971998450042e-06,2.218419874438182e-06,1.4515014871706926e-06,1.6690331957453018e-06
IndSumNormal,Lat,8,4096,12,rqmc,True,7,-2.300295489555728e-05,8.705651206373899e-06,-0.06521718083493451,3.0119765371798706,1.2240834387228832e-06,1.7915010360829087e-06,1.9030985441734622e-06,2.426712418177061e-06,1.6133921016926747e-06,1.8247534316464524e-06
IndSumNormal,Lat,8,4096,12,rqmc,True,11,-2.300295489555728e-05,8.705651206373899e-06,-0.06521718083493451,3.0119765371798706,7.732144370813265e-07,1.1762212388107505e-06,1.2522680735040653e-06,1.2071416345369531e-06,9.360530750296529e-07,9.384896784147701e-07
IndSumNormal,Lat,8,4096,12,rqmc,True,11,-8.501001769557598e-06,7.871654486060001e-06,0.038062409770729305,3.0215780100836565,7.208601450608866e-07,1.093066696114597e-06,1.1548575134612576e-06,1.0861746983259328e-06,8.346941690567551e-07,8.52049893863199e-07
IndSumNormal,Lat,8,4096,12,rqmc,True,15,-8.501001769557598e-06,7.871654486060001e-06,0.038062409770729305,3.0215780100836565,5.331821035976042e-07,8.324165752083252e-07,8.802219399013777e-07,7.076681795412779e-07,6.076931410560109e-07,5.849147397299332e-07
IndSumNormal,Lat,8,4096,12,rqmc,True,15,-2.300295489555728e-05,8.705651206373899e-06,-0.06521718083493451,3.0119765371798706,5.861845723363291e-07,8.892250868260593e-07,9.475735745290835e-07,7.865413273420028e-07,6.68740860078805e-07,6.481431366814832e-07
IndSumNormal,Lat,8,4096,12,rqmc,True,19,-8.501001769557598e-06,7.871654486060001e-06,0.038062409770729305,3.0215780100836565,4.114048729231828e-07,6.52047552782535e-07,6.926533304989561e-07,5.204379230353517e-07,4.533579248330746e-07,4.4349008020854876e-07
IndSumNormal,Lat,8,4096,12,rqmc,True,19,-2.300295489555728e-05,8.705651206373899e-06,-0.06521718083493451,3.0119765371798706,4.6172177103065e-07,6.916514795573184e-07,7.349859470532529e-07,5.70376961734789e-07,5.058232956685921e-07,4.918344937288882e-07
IndSumNormal,Lat,8,4096,12,rqmc,True,23,-8.501001769557598e-06,7.871654486060001e-06,0.038062409770729305,3.0215780100836565,3.434633854781213e-07,5.432977962880644e-07,5.755487385554836e-07,4.178463782105519e-07,3.75042869632967e-07,3.6569422332313074e-07
IndSumNormal,Lat,8,4096,12,rqmc,True,23,-2.300295489555728e-05,8.705651206373899e-06,-0.06521718083493451,3.0119765371798706,3.820513968093933e-07,5.856142835936482e-07,6.257250500687107e-07,4.649030853733912e-07,4.160125057970186e-07,4.066855853998108e-07
IndSumNormal,Lat,8,4096,12,rqmc,True,27,-8.501001769557598e-06,7.871654486060001e-06,0.038062409770729305,3.0215780100836565,2.90465296170631e-07,4.6107916203590067e-07,4.913061392103442e-07,3.443899003912348e-07,3.129705690752067e-07,3.059134352070728e-07
IndSumNormal,Lat,8,4096,12,rqmc,True,27,-2.300295489555728e-05,8.705651206373899e-06,-0.06521718083493451,3.0119765371798706,3.2305802509711007e-07,4.919188859027968e-07,5.28384592011945e-07,3.853725375035163e-07,3.462530906128931e-07,3.406897795231559e-07
IndSumNormal,Lat,8,4096,12,rqmc,True,31,-2.300295489555728e-05,8.705651206373899e-06,-0.06521718083493451,3.0119765371798706,2.7713417467750343e-07,4.226296308221444e-07,4.556182126409708e-07,3.165937477235657e-07,2.93057868151801e-07,2.873852094793656e-07
IndSumNormal,Lat,8,4096,12,rqmc,True,31,-8.501001769557598e-06,7.871654486060001e-06,0.038062409770729305,3.0215780100836565,2.536364278301956e-07,4.058065865294679e-07,4.304191979233608e-07,2.90777802259329e-07,2.6977840838195693e-07,2.635861997130753e-07
IndSumNormal,Lat,8,16384,14,rqmc,True,7,-2.9177324990868753e-07,1.5411010816321116e-06,0.009526014310143124,3.0318617453863337,2.2628622253186666e-07,3.2324398036007107e-07,3.414064145353482e-07,4.2972905738630594e-07,2.864565699543143e-07,3.2639600994116265e-07
IndSumNormal,Lat,8,16384,14,rqmc,True,7,-7.762476378226117e-06,2.085569574497782e-06,0.0850615590814744,2.870748367933194,2.919342118738392e-07,4.478251530784535e-07,4.768581890507574e-07,6.055080026127799e-07,3.928126781519237e-07,4.522963885044781e-07
IndSumNormal,Lat,8,16384,14,rqmc,True,11,-2.9177324990868753e-07,1.5411010816321116e-06,0.009526014310143124,3.0318617453863337,1.4071395236460447e-07,2.0717336375348487e-07,2.1968055291908865e-07,2.145298482897821e-07,1.6788996629226031e-07,1.681129863511866e-07
IndSumNormal,Lat,8,16384,14,rqmc,True,11,-7.762476378226117e-06,2.085569574497782e-06,0.0850615590814744,2.870748367933194,1.8599353679420623e-07,2.9422336678426127e-07,3.140417240226922e-07,2.935965519104695e-07,2.254057046326148e-07,2.2749710364626678e-07
IndSumNormal,Lat,8,16384,14,rqmc,True,15,-2.9177324990868753e-07,1.5411010816321116e-06,0.009526014310143124,3.0318617453863337,1.0648203186670541e-07,1.573237907297743e-07,1.6643756600316627e-07,1.403813112563314e-07,1.1956703455154703e-07,1.1674255382603023e-07
IndSumNormal,Lat,8,16384,14,rqmc,True,15,-7.762476378226117e-06,2.085569574497782e-06,0.0850615590814744,2.870748367933194,1.3854116274306842e-07,2.1890273144767906e-07,2.3399174204960737e-07,1.9033881465238357e-07,1.5898900365304451e-07,1.560074018699017e-07
IndSumNormal,Lat,8,16384,14,rqmc,True,19,-7.762476378226117e-06,2.085569574497782e-06,0.0850615590814744,2.870748367933194,1.0879149528358263e-07,1.7159435379483606e-07,1.8414507709550304e-07,1.4048637858255186e-07,1.2186826235448494e-07,1.1883494248267194e-07
IndSumNormal,Lat,8,16384,14,rqmc,True,19,-2.9177324990868753e-07,1.5411010816321116e-06,0.009526014310143124,3.0318617453863337,8.126353638808444e-08,1.2244678829842017e-07,1.2956593488841327e-07,1.0226071158777987e-07,8.933195904574514e-08,8.730653077459749e-08
IndSumNormal,Lat,8,16384,14,rqmc,True,23,-2.9177324990868753e-07,1.5411010816321116e-06,0.009526014310143124,3.0318617453863337,6.684059793484042e-08,1.021265770781848e-07,1.0855368564573417e-07,8.060057429680675e-08,7.243303908426025e-08,7.061725384763517e-08
IndSumNormal,Lat,8,16384,14,rqmc,True,23,-7.762476378226117e-06,2.085569574497782e-06,0.0850615590814744,2.870748367933194,9.145652669974212e-08,1.4593800437556393e-07,1.559860474271534e-07,1.1225392171496315e-07,1.0018494892220322e-07,9.762075155842191e-08
IndSumNormal,Lat,8,16384,14,rqmc,True,27,-7.762476378226117e-06,2.085569574497782e-06,0.0850615590814744,2.870748367933194,7.767261550157517e-08,1.2565809334589148e-07,1.348768949554504e-07,9.304108451066391e-08,8.435365563379609e-08,8.241193481874986e-08
IndSumNormal,Lat,8,16384,14,rqmc,True,27,-2.9177324990868753e-07,1.5411010816321116e-06,0.009526014310143124,3.0318617453863337,5.6945831769222735e-08,8.806971694485564e-08,9.361238236653264e-08,6.605851020088263e-08,6.094308026937599e-08,5.921497974518723e-08
IndSumNormal,Lat,8,16384,14,rqmc,True,31,-2.9177324990868753e-07,1.5411010816321116e-06,0.009526014310143124,3.0318617453863337,5.026192568693697e-08,7.789353015899544e-08,8.237053641062915e-08,5.768356778840894e-08,5.2994404954647485e-08,5.227273105871807e-08
IndSumNormal,Lat,8,16384,14,rqmc,True,31,-7.762476378226117e-06,2.085569574497782e-06,0.0850615590814744,2.870748367933194,6.623401319782603e-08,1.0946895508489807e-07,1.1769974429371305e-07,7.751592247009378e-08,7.103078947881406e-08,6.955164235978074e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,7,7.751134420046006e-06,3.738219529178746e-07,0.00010290447909532816,2.9999381223598345,5.281669194999172e-08,7.772241551463347e-08,8.216779405774356e-08,1.060643910147445e-07,6.813421333420969e-08,7.997038657662381e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,7,-7.525965172066926e-06,6.345489979139661e-07,0.06206622192579994,2.5186083223882507,9.115436336457535e-08,1.5866277433950457e-07,1.7166566191780277e-07,2.1214070443679256e-07,1.3292055841212887e-07,1.577937103900219e-07
IndSumNormal,Lat,8,65536,16,rqmc,True,11,-7.525965172066926e-06,6.345489979139661e-07,0.06206622192579994,2.5186083223882507,5.8466245224321037e-08,1.0664571558478106e-07,1.1675908722076718e-07,1.0433082867006161e-07,7.444799653027114e-08,7.820378500226783e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,11,7.751134420046006e-06,3.738219529178746e-07,0.00010290447909532816,2.9999381223598345,3.379537340822748e-08,5.15821743319056e-08,5.491296058939152e-08,5.323337473425963e-08,4.0252639737682745e-08,4.139509557315242e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,15,7.751134420046006e-06,3.738219529178746e-07,0.00010290447909532816,2.9999381223598345,2.521806999919952e-08,3.859479855402941e-08,4.103003720110694e-08,3.3957504236820777e-08,2.8600145282060408e-08,2.8044493134315035e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,15,-7.525965172066926e-06,6.345489979139661e-07,0.06206622192579994,2.5186083223882507,4.243938768135308e-08,7.934631186261502e-08,8.824988568629559e-08,6.596900948961598e-08,5.172553006291996e-08,5.1639805129688584e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,19,-7.525965172066926e-06,6.345489979139661e-07,0.06206622192579994,2.5186083223882507,3.35305462597922e-08,6.36617651327583e-08,7.10301573127245e-08,4.6726811150957896e-08,3.877685542213687e-08,3.8477020950865066e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,19,7.751134420046006e-06,3.738219529178746e-07,0.00010290447909532816,2.9999381223598345,1.965347133622044e-08,3.0248886295676536e-08,3.230014145344179e-08,2.4494184060903095e-08,2.150274841361041e-08,2.108320820058622e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,23,7.751134420046006e-06,3.738219529178746e-07,0.00010290447909532816,2.9999381223598345,1.6522366782650355e-08,2.4974650612300296e-08,2.6733027785987935e-08,1.9934781391550482e-08,1.8002165949663583e-08,1.7508195998374686e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,23,-7.525965172066926e-06,6.345489979139661e-07,0.06206622192579994,2.5186083223882507,2.804343826507921e-08,5.359304982283324e-08,6.018854243129289e-08,3.658686061172833e-08,3.144898624266372e-08,3.117026329303885e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,27,7.751134420046006e-06,3.738219529178746e-07,0.00010290447909532816,2.9999381223598345,1.3874308666698837e-08,2.1325696754236975e-08,2.2847639332769282e-08,1.640865067428218e-08,1.4937664372258434e-08,1.4619221931631019e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,27,-7.525965172066926e-06,6.345489979139661e-07,0.06206622192579994,2.5186083223882507,2.3730434682395204e-08,4.567812772834924e-08,5.157563363002807e-08,2.9357292136837948e-08,2.6131035346891122e-08,2.570611112471757e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,31,-7.525965172066926e-06,6.345489979139661e-07,0.06206622192579994,2.5186083223882507,2.0371870845304296e-08,4.027148128646686e-08,4.561475211772738e-08,2.4593582396172196e-08,2.2262694643067232e-08,2.1904233693203542e-08
IndSumNormal,Lat,8,65536,16,rqmc,True,31,7.751134420046006e-06,3.738219529178746e-07,0.00010290447909532816,2.9999381223598345,1.2294001575456308e-08,1.8900292392867365e-08,2.0210865262351907e-08,1.4141739507520695e-08,1.3049843179141927e-08,1.2821018025141847e-08
IndSumNormal,Lat,16,64,6,rqmc,True,7,-0.00018025393145705752,0.0011714653906250002,0.16880503429466243,2.943801031096083,0.00017018205360527983,0.0002785016972150727,0.0002861732404069599,0.0003085774451840875,0.00022432871580735592,0.0002478037221612274
IndSumNormal,Lat,16,64,6,rqmc,True,11,-0.00018025393145705752,0.0011714653906250002,0.16880503429466243,2.943801031096083,0.00010933368723470147,0.0001866865172919395,0.00018843393423232112,0.0001695037931105277,0.00012896305536650083,0.00013347131834342426
IndSumNormal,Lat,16,64,6,rqmc,True,11,-0.0003443164314570575,0.001112378513183594,0.045475235456850324,2.9084756898876587,0.00010072318413736113,0.00016567135264128848,0.00016715480828175208,0.00015091395427958428,0.00012001738825338162,0.00011990843682716518
IndSumNormal,Lat,16,64,6,rqmc,True,15,-0.00018025393145705752,0.0011714653906250002,0.16880503429466243,2.943801031096083,7.982353488406064e-05,0.0001425457779100086,0.00014297563669530837,0.00010702842268856325,9.083503697647132e-05,8.834342251347975e-05
IndSumNormal,Lat,16,64,6,rqmc,True,15,-0.0003443164314570575,0.001112378513183594,0.045475235456850324,2.9084756898876587,7.198943475113672e-05,0.00012850732633174893,0.00012717887979129573,9.698468706265685e-05,8.210130346669338e-05,7.982988538176002e-05
IndSumNormal,Lat,16,64,6,rqmc,True,19,-0.0003443164314570575,0.001112378513183594,0.045475235456850324,2.9084756898876587,5.7742048489201116e-05,0.00010428309629300206,0.00010224734341518751,7.219545268264448e-05,6.427640258036045e-05,6.199281819901258e-05
IndSumNormal,Lat,16,64,6,rqmc,True,19,-0.00018025393145705752,0.0011714653906250002,0.16880503429466243,2.943801031096083,6.267281050881717e-05,0.00011844717622465058,0.00011721170816777904,8.057340730934123e-05,6.986661728515311e-05,6.837369412521838e-05
IndSumNormal,Lat,16,64,6,rqmc,True,23,-0.0003443164314570575,0.001112378513183594,0.045475235456850324,2.9084756898876587,4.717815842464882e-05,8.966845408093045e-05,8.661498794874965e-05,5.6898379503472894e-05,5.1780599797955696e-05,4.993118595787663e-05
IndSumNormal,Lat,16,64,6,rqmc,True,23,-0.00018025393145705752,0.0011714653906250002,0.16880503429466243,2.943801031096083,5.135251554002025e-05,0.00010163526838757896,9.98437693812384e-05,6.315694280696629e-05,5.6178817651966394e-05,5.50427923214612e-05
IndSumNormal,Lat,16,64,6,rqmc,True,27,-0.00018025393145705752,0.0011714653906250002,0.16880503429466243,2.943801031096083,4.320705942366247e-05,8.910729628419012e-05,8.643647672386585e-05,5.207674898101671e-05,4.7066966438186145e-05,4.593145665991431e-05
IndSumNormal,Lat,16,64,6,rqmc,True,27,-0.0003443164314570575,0.001112378513183594,0.045475235456850324,2.9084756898876587,4.0857752574863706e-05,7.962500754993294e-05,7.61969607796872e-05,4.801185285456441e-05,4.420957052779226e-05,4.2882532162996904e-05
