file,TestFunction,dim,DrawMethod,log2n,shift,baker,mean,var,skewness,kurtosis,    ,MSE[A_r],MSE[M_r],MSE[L_r],MSE[N(3)_r],MSE[N(2)_r],MSE[N(3;1.0)_r]
RepsRanparRQMC/SmoothPerB4-16-SobLMS-DS-10-10000.dat,SmoothPerB4,16,SobLMS,10,DS,False,-2.050965979862598e-05,3.0881156449946434e-06,0.03951758227436955,3.2668826494008125,    ,1.3468654375351813e-07,1.811114562545864e-07,1.8934124861804384e-07,1.577267526162514e-07,1.445171120419986e-07,1.395549921092766e-07
RepsRanparQMC/SmoothPerB4-16-SobLMS-10-10000.dat,SmoothPerB4,16,SobLMS,10,qmc,False,5.500452361253139e-05,1.4382853355843322e-05,0.07406418696263656,5.682799509679466,    ,6.28366947871899e-07,5.351316944259393e-07,5.132519009413924e-07,5.92547120256508e-07,6.029450670088389e-07,5.593453628058093e-07
RepsRanparRQMC/SmoothPerB4-16-SobLMS-DS-12-10000.dat,SmoothPerB4,16,SobLMS,12,DS,False,3.0095388566575344e-06,1.854830549952984e-07,0.05164692670502447,3.550681810021395,    ,8.073537976099228e-09,1.0896036103510652e-08,1.1277202562794964e-08,9.276845815024834e-09,8.55938330365611e-09,8.250254960090029e-09
RepsRanparQMC/SmoothPerB4-16-SobLMS-12-10000.dat,SmoothPerB4,16,SobLMS,12,qmc,False,2.4434883088579884e-06,7.65093116902977e-07,-0.013738301496461344,5.185191556383806,    ,3.327088876133192e-08,2.942723158564995e-08,2.8376124251155683e-08,3.257200316738642e-08,3.266890500067785e-08,3.045095032317334e-08
RepsRanparRQMC/SmoothPerB4-16-SobLMS-DS-14-10000.dat,SmoothPerB4,16,SobLMS,14,DS,False,1.2487042760857548e-07,1.502955080765058e-08,0.003126414285262626,6.92578324146925,    ,6.534743233911076e-10,4.720359244030241e-10,4.490830050412051e-10,5.402704988607678e-10,5.864284269590146e-10,5.27208189595378e-10
RepsRanparQMC/SmoothPerB4-16-SobLMS-14-10000.dat,SmoothPerB4,16,SobLMS,14,qmc,False,-2.632355154769117e-05,1.5074293232929747e-08,-1.306447721759939,6.062973328549567,    ,1.3483334196895955e-09,5.940862962027639e-10,5.259766274373415e-10,8.383687800663284e-10,1.0705599132973496e-09,9.604058356812502e-10
RepsRanparRQMC/SmoothPerB4-16-SobLMS-DS-16-10000.dat,SmoothPerB4,16,SobLMS,16,DS,False,1.5337879303925633e-07,6.360365482880741e-10,-0.03429330820709691,4.469693416977903,    ,2.7677288023200878e-11,2.9007962151172603e-11,2.930924975337076e-11,2.925229028551544e-11,2.8153976454633705e-11,2.6690649463714644e-11
RepsRanparQMC/SmoothPerB4-16-SobLMS-16-10000.dat,SmoothPerB4,16,SobLMS,16,qmc,False,2.3523318246589333e-06,6.265480428016408e-10,0.012711207084303585,4.3548457203742235,    ,3.2774684265548477e-11,3.5085616047844425e-11,3.50956421413763e-11,3.4672097762767545e-11,3.341773636672169e-11,3.2069013490345246e-11
RepsRanparRQMC/SmoothPerB4-16-SobNUS-8-10000.dat,SmoothPerB4,16,SobNUS,8,DS,False,-4.258384794794594e-05,4.4610505626503525e-05,0.042789264778387924,3.062474560236598,    ,1.9414005852583807e-06,3.1005890107507043e-06,3.281377807888256e-06,2.355099251555763e-06,2.110790838873673e-06,2.0557866622197864e-06
RepsRanparRQMC/SmoothPerB4-16-SobNUS-10-10000.dat,SmoothPerB4,16,SobNUS,10,DS,False,1.417591657182875e-05,3.1833343250325574e-06,0.09243203407115791,3.1205740845406393,    ,1.386067968294583e-07,2.1253770721860434e-07,2.223726403873521e-07,1.6614398468176923e-07,1.499956024546003e-07,1.458006498948034e-07
RepsRanparRQMC/SmoothPerB4-16-SobNUS-12-10000.dat,SmoothPerB4,16,SobNUS,12,DS,False,5.279202314944653e-06,7.671798736855093e-07,0.02294388851610854,3.2930029790595214,    ,3.338351665906078e-08,4.882625488003495e-08,5.1233362151839506e-08,3.9593873626252936e-08,3.5929449117002446e-08,3.484120041189102e-08
RepsRanparRQMC/SmoothPerB4-16-SobNUS-14-10000.dat,SmoothPerB4,16,SobNUS,14,DS,False,2.0061679854237238e-06,5.7847664688959554e-08,-0.03269182320519261,3.586142469674106,    ,2.519140566027459e-09,3.5446943325650434e-09,3.718705154500769e-09,2.9412887167531788e-09,2.6868187433980983e-09,2.5980502690401114e-09
RepsRanparRQMC/SmoothPerB4-16-SobNUS-16-10000.dat,SmoothPerB4,16,SobNUS,16,DS,False,3.1238632645692046e-07,6.536756517767782e-10,0.04828928057050965,3.6536133266532578,    ,2.8518265728991087e-11,3.9148542173257536e-11,4.0765568169710125e-11,3.286428159069839e-11,3.020754664018073e-11,2.917154628899078e-11
RepsFixedparRQMC/SmoothPerB4-32-Lat-RS-8-10000.dat,SmoothPerB4,32,Lat,8,RS,False,-2.647119767166473e-07,4.8358134325164436e-06,0.1445887152962823,3.0734772405344333,    ,2.1025282800792816e-07,3.180916538089877e-07,3.370316151818905e-07,2.5436744845840457e-07,2.2860514550617836e-07,2.2242406082065855e-07
RepsFixedparRQMC/SmoothPerB4-32-Lat-RSB-8-10000.dat,SmoothPerB4,32,Lat,8,RS,True,1.327080746266951e-06,2.4125184633938594e-05,0.14029545966448026,2.9440788525711423,    ,1.0489228321841156e-06,1.730370616210601e-06,1.850480386801643e-06,1.2943164883249662e-06,1.1491138267592775e-06,1.1231472929188757e-06
RepsFixedparRQMC/SmoothPerB4-32-Lat-RS-10-10000.dat,SmoothPerB4,32,Lat,10,RS,False,2.3004744548718036e-07,2.237218550075441e-07,0.0982603115261305,2.9943081828949247,    ,9.727090096068224e-09,1.5016019196836113e-08,1.5848109384255516e-08,1.1809688805890315e-08,1.0601916607819419e-08,1.0320951938843164e-08
RepsFixedparRQMC/SmoothPerB4-32-Lat-RSB-10-10000.dat,SmoothPerB4,32,Lat,10,RS,True,-5.240327553613744e-06,1.0630266609532112e-06,0.11205412256930675,3.0444811478565144,    ,4.6246011509095736e-08,7.108124391476266e-08,7.58812276210935e-08,5.622813920153054e-08,5.0371950029699946e-08,4.9060679979044037e-08
RepsFixedparRQMC/SmoothPerB4-32-Lat-RS-12-10000.dat,SmoothPerB4,32,Lat,12,RS,False,1.2646764695288804e-06,2.062196904480605e-08,0.09847319686495366,2.864573255028862,    ,8.982067563467561e-10,1.5248417352882622e-09,1.6332236327246787e-09,1.11527143474733e-09,9.867280758939272e-10,9.663147358070169e-10
RepsFixedparRQMC/SmoothPerB4-32-Lat-RSB-12-10000.dat,SmoothPerB4,32,Lat,12,RS,True,2.735666658316671e-06,5.607159372214619e-08,0.08303818979827468,2.882107047864805,    ,2.445379251289173e-09,3.958700161753507e-09,4.243654446624206e-09,3.016603644370832e-09,2.681558699712613e-09,2.6212613342614753e-09
RepsFixedparRQMC/SmoothPerB4-32-Lat-RS-14-10000.dat,SmoothPerB4,32,Lat,14,RS,False,3.7931444550531323e-07,8.197223315884464e-10,0.023856160855773863,2.8021675159449706,    ,3.5783980821979716e-11,5.959909453540595e-11,6.414548325169347e-11,4.4566743969322736e-11,3.942907371416568e-11,3.86034529030508e-11
RepsFixedparRQMC/SmoothPerB4-32-Lat-RSB-14-10000.dat,SmoothPerB4,32,Lat,14,RS,True,-5.826569544408689e-07,7.870612989138064e-09,0.03876735637311979,2.8018634814548657,    ,3.425400538716915e-10,5.545462649173863e-10,5.948799672319508e-10,4.2469795715356584e-10,3.7697084591480244e-10,3.6841597985308216e-10
RepsFixedparRQMC/SmoothPerB4-32-Lat-RS-16-10000.dat,SmoothPerB4,32,Lat,16,RS,False,2.6749164203422952e-08,1.768174447740512e-11,0.0647522317781709,2.866413251823883,    ,7.694870168031956e-13,1.197083288578527e-12,1.2885546360248246e-12,9.47763667035474e-13,8.442412191984583e-13,8.243578871710692e-13
RepsFixedparRQMC/SmoothPerB4-32-Lat-RSB-16-10000.dat,SmoothPerB4,32,Lat,16,RS,True,-8.332586773524206e-08,1.0290508405648576e-10,0.01404925540464028,2.8611236940505584,    ,4.4810772896462556e-12,7.033868205483463e-12,7.552030146889608e-12,5.514426508947319e-12,4.913516275943275e-12,4.794892412072592e-12
RepsRanparRQMC/SmoothPerB4-32-Lat-Rp-RS-8-10000.dat,SmoothPerB4,32,Lat-Rp,8,RS,False,-8.927078213532411e-05,0.0017588041770653724,0.14536611914927544,21.164184488145892,    ,7.647771610147229e-05,3.873528931839151e-05,3.6123195465849384e-05,4.970851968482809e-05,5.703416550362789e-05,4.983094770033475e-05
RepsRanparRQMC/SmoothPerB4-32-Lat-Rp-RSB-8-10000.dat,SmoothPerB4,32,Lat-Rp,8,RS,True,-0.0004978748845540764,0.005655272434834416,-1.1055754499841304,56.62813734863262,    ,0.00024612928961086176,6.37091538712849e-05,5.922453548768589e-05,9.622496851845464e-05,0.0001245285676655468,0.00010117071733377567
RepsRanparQMC/SmoothPerB4-32-Lat-Rp-8-10000.dat,SmoothPerB4,32,Lat-Rp,8,qmc,False,-0.002467800203515654,0.001473741374917342,0.6721159163617849,11.615311034972846,    ,7.016574979739982e-05,5.516548848625986e-05,5.5629405755475537e-05,6.133670237547606e-05,6.341530760476115e-05,5.7346139582502596e-05
RepsRanparRQMC/SmoothPerB4-32-Lat-Rp-RS-10-10000.dat,SmoothPerB4,32,Lat-Rp,10,RS,False,0.00020554872563608483,0.0003956431881637889,2.1050668456619035,84.07680572188852,    ,1.724412802486231e-05,4.057776901455245e-06,3.772214323395698e-06,6.962689772774763e-06,9.012591207520759e-06,7.358269449101054e-06
RepsRanparRQMC/SmoothPerB4-32-Lat-Rp-RSB-10-10000.dat,SmoothPerB4,32,Lat-Rp,10,RS,True,-0.00020001701253010112,0.0013503587248482427,-5.540983061020835,259.8283411659154,    ,5.87512557117468e-05,6.931849495933189e-06,6.382205330946873e-06,1.2397186003779143e-05,1.897747703088692e-05,1.3486170047548729e-05
RepsRanparQMC/SmoothPerB4-32-Lat-Rp-10-10000.dat,SmoothPerB4,32,Lat-Rp,10,qmc,False,-0.0010968687969423279,0.0003649354843197787,-1.2688741380864532,44.50136267299814,    ,1.7069881345522177e-05,4.345386633822112e-06,4.0178344589813285e-06,7.278649807050618e-06,9.530345270969418e-06,7.823038366523772e-06
RepsRanparRQMC/SmoothPerB4-32-Lat-Rp-RS-12-10000.dat,SmoothPerB4,32,Lat-Rp,12,RS,False,3.333648728651593e-05,9.901476566605832e-05,-0.93571610314456,246.08868960523287,    ,4.306101132952358e-06,4.3582703720052235e-07,3.940682108224258e-07,9.308053824703176e-07,1.4636194607062162e-06,1.0378719597900379e-06
RepsRanparRQMC/SmoothPerB4-32-Lat-Rp-RSB-12-10000.dat,SmoothPerB4,32,Lat-Rp,12,RS,True,0.00035854733406742484,0.0002985753136562701,16.77369186775208,836.535087491974,    ,1.3110091567126428e-05,6.238841505145456e-07,5.640898681385924e-07,1.413300876273279e-06,2.4194690881083643e-06,1.6101646638991124e-06
RepsRanparQMC/SmoothPerB4-32-Lat-Rp-12-10000.dat,SmoothPerB4,32,Lat-Rp,12,qmc,False,-0.0002003598493679169,8.804900607371753e-05,-4.982363318566468,154.7210639984877,    ,3.868361724617757e-06,4.2694308106800895e-07,3.8788497479760026e-07,8.738559967966255e-07,1.371294836429783e-06,9.723173602388382e-07
RepsRanparRQMC/SmoothPerB4-32-Lat-Rp-RS-14-10000.dat,SmoothPerB4,32,Lat-Rp,14,RS,False,5.680753523959901e-05,1.4842804382247279e-05,10.857082328294924,570.659581566299,    ,6.485664170272712e-07,3.914560940080255e-08,3.498660534262158e-08,1.0410960176700719e-07,1.8215827480995535e-07,1.2087309550930347e-07
RepsRanparRQMC/SmoothPerB4-32-Lat-Rp-RSB-14-10000.dat,SmoothPerB4,32,Lat-Rp,14,RS,True,3.2488979418204164e-05,6.02272115245411e-05,-0.9782281291398657,557.8104055580396,    ,2.6196299478941193e-06,5.8817010862167043e-08,5.245984505569969e-08,1.5523977110562755e-07,3.783850757571144e-07,1.8389401960966153e-07
RepsRanparQMC/SmoothPerB4-32-Lat-Rp-14-10000.dat,SmoothPerB4,32,Lat-Rp,14,qmc,False,3.279521759506805e-05,4.1900421121728914e-05,11.758302128863024,1232.2967679923966,    ,1.822832966372278e-06,4.251077784333078e-08,3.851334123135373e-08,1.0427212522954505e-07,2.3417653497034884e-07,1.2121112143836637e-07
RepsRanparRQMC/SmoothPerB4-32-Lat-Rp-RS-16-10000.dat,SmoothPerB4,32,Lat-Rp,16,RS,False,1.5436826937628558e-05,3.1466762734392972e-06,-5.012554495385667,484.6854516070838,    ,1.370503075145674e-07,3.499367026900567e-09,3.1457367778829434e-09,9.670143181409553e-09,2.28495360794994e-08,1.1427245976606094e-08
RepsRanparRQMC/SmoothPerB4-32-Lat-Rp-RSB-16-10000.dat,SmoothPerB4,32,Lat-Rp,16,RS,True,-5.531197713802776e-05,2.2301896249757585e-05,-75.08945739186245,6897.34852346859,    ,9.727070778478562e-07,4.591255939153383e-09,4.070140124674548e-09,1.3831468495651566e-08,3.317136216724053e-08,1.675521561054582e-08
RepsRanparQMC/SmoothPerB4-32-Lat-Rp-16-10000.dat,SmoothPerB4,32,Lat-Rp,16,qmc,False,3.8370908225489675e-05,3.1976890286014276e-06,9.785756639900873,460.9942815716934,    ,1.4050228436332842e-07,3.7046922527232215e-09,3.270650044631997e-09,1.0130823575441926e-08,2.1983278990117573e-08,1.2012203958098575e-08
RepsRanparRQMC/SmoothPerB4-32-Lat-Rv-RS-8-10000.dat,SmoothPerB4,32,Lat-Rv,8,RS,False,-0.00023397485530459648,0.001728354441899082,0.1694036373678633,10.409229370835616,    ,7.52005895328749e-05,4.283674761861581e-05,4.0327318544941844e-05,5.454136352852111e-05,6.15956716127178e-05,5.4364848079339235e-05
RepsRanparRQMC/SmoothPerB4-32-Lat-Rv-RSB-8-10000.dat,SmoothPerB4,32,Lat-Rv,8,RS,True,-0.0009908302363532328,0.002824019858890901,0.0938308832621069,6.893798666416122,    ,0.00012376521668296315,8.025220983117628e-05,7.5778765020622e-05,0.00010490113000716948,0.0001127754850208071,0.00010189204727775474
RepsRanparQMC/SmoothPerB4-32-Lat-Rv-8-10000.dat,SmoothPerB4,32,Lat-Rv,8,qmc,False,0.007533660673310544,0.0008303396095428699,2.4106954481497107,12.415205657567356,    ,9.285776529462369e-05,1.799662727596684e-05,1.5008367123420418e-05,4.5002518100281956e-05,6.351311743575027e-05,5.6580521416654974e-05
RepsRanparRQMC/SmoothPerB4-32-Lat-Rv-RS-10-10000.dat,SmoothPerB4,32,Lat-Rv,10,RS,False,-0.00014437524792150142,0.0007826968705339309,0.8672419530871628,56.71435969496868,    ,3.4051142931078956e-05,6.520505662729545e-06,5.958433706091001e-06,1.1890408158068944e-05,1.6578792997719295e-05,1.2904429001365663e-05
RepsRanparRQMC/SmoothPerB4-32-Lat-Rv-RSB-10-10000.dat,SmoothPerB4,32,Lat-Rv,10,RS,True,0.00017187516121211388,0.0008925752839520506,0.18219276457638797,20.614501830413047,    ,3.88371621124352e-05,9.769514449657493e-06,8.939609908948462e-06,1.898334950742663e-05,2.5085608720340536e-05,2.0293750150791138e-05
RepsRanparQMC/SmoothPerB4-32-Lat-Rv-10-10000.dat,SmoothPerB4,32,Lat-Rv,10,qmc,False,-0.0008292072535427323,0.00029678064649283167,-4.042595132762781,49.13417380288407,    ,1.3591091038581432e-05,6.163447048519135e-07,5.404310407059761e-07,3.105605786165442e-06,5.861098853293476e-06,3.6875106569027037e-06
RepsRanparRQMC/SmoothPerB4-32-Lat-Rv-RS-12-10000.dat,SmoothPerB4,32,Lat-Rv,12,RS,False,9.591211837463973e-05,0.0001728414682840418,-0.9182133376281837,203.9853923580937,    ,7.524045581583363e-06,5.933104697999966e-07,5.275782638206554e-07,1.313170186630335e-06,2.2359752519546866e-06,1.4955992189462657e-06
RepsRanparRQMC/SmoothPerB4-32-Lat-Rv-RSB-12-10000.dat,SmoothPerB4,32,Lat-Rv,12,RS,True,-0.0002916330537423118,0.00022586415516013804,-0.6180673049418929,65.34157267921834,    ,9.905230497171503e-06,7.909251091898738e-07,6.934428956369471e-07,2.1038216031909888e-06,3.7042910410530817e-06,2.4559536208995407e-06
RepsRanparQMC/SmoothPerB4-32-Lat-Rv-12-10000.dat,SmoothPerB4,32,Lat-Rv,12,qmc,False,-0.00041086440363157965,8.880795011126151e-05,-10.453543607228351,168.91182013501367,    ,4.030024780400295e-06,3.9302177323142206e-08,3.3904071210423766e-08,2.1948022097756293e-07,7.338998896753179e-07,2.8631152210047705e-07
RepsRanparRQMC/SmoothPerB4-32-Lat-Rv-RS-14-10000.dat,SmoothPerB4,32,Lat-Rv,14,RS,False,-0.00019844106248837826,3.996231453079574e-05,-8.945419067807917,388.63862493681074,    ,1.7768707914030703e-06,6.687660174633862e-08,6.021213027168032e-08,1.599709596676264e-07,3.584194012335586e-07,1.9023341518224849e-07
RepsRanparRQMC/SmoothPerB4-32-Lat-Rv-RSB-14-10000.dat,SmoothPerB4,32,Lat-Rv,14,RS,True,-6.772890549417099e-05,5.7521290395001455e-05,-2.8924009038539453,225.65809797565282,    ,2.505512873987328e-06,7.497254127911158e-08,6.536888188684307e-08,2.351892203520364e-07,5.511638698834502e-07,2.849829961636901e-07
RepsRanparQMC/SmoothPerB4-32-Lat-Rv-14-10000.dat,SmoothPerB4,32,Lat-Rv,14,qmc,False,2.0547928215269805e-05,1.7971579050759305e-05,-11.30351904039794,1283.9222876998222,    ,7.817952195608661e-07,2.411171418241913e-09,2.113217778460718e-09,1.0840324832237484e-08,6.866317921710996e-08,1.3953804978311499e-08
RepsRanparRQMC/SmoothPerB4-32-Lat-Rv-RS-16-10000.dat,SmoothPerB4,32,Lat-Rv,16,RS,False,3.8406586917809627e-07,1.912393490828063e-05,8.00405736215008,1952.5589832121038,    ,8.314755783014019e-07,3.525785606387398e-09,3.119794332070724e-09,9.707531868218625e-09,3.909533177237389e-08,1.185774131056841e-08
RepsRanparRQMC/SmoothPerB4-32-Lat-Rv-RSB-16-10000.dat,SmoothPerB4,32,Lat-Rv,16,RS,True,8.083492947360682e-06,1.5207567002766526e-05,-9.400407226300002,1103.3482033020048,    ,6.612639081959051e-07,4.960717457256281e-09,4.4249861569130756e-09,1.3026871977287986e-08,5.0663781135416774e-08,1.596926846362963e-08
RepsRanparQMC/SmoothPerB4-32-Lat-Rv-16-10000.dat,SmoothPerB4,32,Lat-Rv,16,qmc,False,-2.1535595188546597e-05,2.389663802679633e-06,-11.570045358143133,688.1354853025988,    ,1.0436220806358724e-07,1.3793778552421307e-10,1.2530111638603255e-10,7.246422712033003e-10,7.923040507105118e-09,9.441194580967589e-10
RepsFixedparRQMC/SmoothPerB4-32-Sob-DS-8-10000.dat,SmoothPerB4,32,Sob,8,DS,False,-2.3685008731300884e-05,6.218162283750615e-05,0.03174598169101812,2.796630471328206,    ,2.704109798660608e-06,4.341129505526647e-06,4.652955533256283e-06,3.350934365357766e-06,2.9757601153791428e-06,2.907446306931757e-06
RepsFixedparRQMC/SmoothPerB4-32-Sob-DS-8-10000.dat,SmoothPerB4,32,Sob,8,DS,True,0.00020044226506297065,0.0003223205535018109,0.13636926718189973,2.7984352020457157,    ,1.4054114210397963e-05,2.3301572379835368e-05,2.5219887107346928e-05,1.7519793634518573e-05,1.5483133585652726e-05,1.5167284723128548e-05
RepsFixedparRQMC/SmoothPerB4-32-Sob-DS-10-10000.dat,SmoothPerB4,32,Sob,10,DS,False,-2.479195329632198e-05,2.6663157542711505e-06,0.04665210435352586,2.9052131725912096,    ,1.1654141287307963e-07,1.8204810576240268e-07,1.9476799153256962e-07,1.4277880072039485e-07,1.275023968868049e-07,1.2432539363626803e-07
RepsFixedparRQMC/SmoothPerB4-32-Sob-DS-10-10000.dat,SmoothPerB4,32,Sob,10,DS,True,-2.3242199571752843e-05,1.1425905551637766e-05,0.10614760192596148,2.664025391044448,    ,4.973187020860535e-07,8.951004835432839e-07,9.78270100944414e-07,6.345656389152299e-07,5.532482931295262e-07,5.442550164911314e-07
RepsFixedparRQMC/SmoothPerB4-32-Sob-DS-12-10000.dat,SmoothPerB4,32,Sob,12,DS,False,-4.134722607783081e-06,9.063191999028347e-08,-0.032627660544420775,2.9117037485565374,    ,3.95761419149042e-09,6.270875538484476e-09,6.624684081660023e-09,4.820386849201952e-09,4.318803034748276e-09,4.205409607679586e-09
RepsFixedparRQMC/SmoothPerB4-32-Sob-DS-12-10000.dat,SmoothPerB4,32,Sob,12,DS,True,4.189589055734055e-06,1.0284487379464313e-06,0.004881974478966068,2.620287123917878,    ,4.4732715175865976e-08,7.276106286140805e-08,8.020108570535895e-08,5.671177187304723e-08,4.976789880784818e-08,4.882742904158249e-08
RepsFixedparRQMC/SmoothPerB4-32-Sob-DS-14-10000.dat,SmoothPerB4,32,Sob,14,DS,False,2.2791151732867722e-07,2.11333546339748e-08,0.009967542235078041,2.7095400472034656,    ,9.188934494847224e-10,1.4849993593175416e-09,1.6010273625967545e-09,1.1486621908569596e-09,1.0162651392043665e-09,9.941824068048531e-10
RepsFixedparRQMC/SmoothPerB4-32-Sob-DS-14-10000.dat,SmoothPerB4,32,Sob,14,DS,True,6.552934550698719e-07,3.0641501168634865e-07,-0.03530016873291063,2.2225427128086053,    ,1.3322821221962198e-08,3.0268720541669875e-08,3.470014036774794e-08,1.818903940688935e-08,1.521962077659535e-08,1.5190406893320677e-08
RepsFixedparRQMC/SmoothPerB4-32-Sob-DS-16-10000.dat,SmoothPerB4,32,Sob,16,DS,False,1.1652285407852125e-07,1.1523358206603047e-09,0.03369826318925548,2.7419748042182706,    ,5.0115134995535855e-11,8.145285896920296e-11,8.775510676371856e-11,6.253312505128112e-11,5.533283981367159e-11,5.4148218355467485e-11
RepsFixedparRQMC/SmoothPerB4-32-Sob-DS-16-10000.dat,SmoothPerB4,32,Sob,16,DS,True,2.372646106401477e-07,6.104510038436136e-09,0.035672519875906916,2.7933427437653546,    ,2.654697744274681e-10,4.34369826497628e-10,4.662052356954061e-10,3.3008323964037705e-10,2.925324993194066e-10,2.8608289803962595e-10
RepsRanparRQMC/SmoothPerB4-32-SobLMS-DS-8-10000.dat,SmoothPerB4,32,SobLMS,8,DS,False,-3.255368324398233e-05,8.611150529106806e-05,0.07115095903456785,3.131369265871493,    ,3.7450382332087524e-06,5.610102937141527e-06,5.914395536683371e-06,4.487202074503927e-06,4.053646831524252e-06,3.936365712576932e-06
RepsRanparQMC/SmoothPerB4-32-SobLMS-8-10000.dat,SmoothPerB4,32,SobLMS,8,qmc,False,-0.002079392669677016,8.111691300690025e-05,0.009735244921808694,2.9668251408192496,    ,7.850696179354344e-06,9.375341236303048e-06,9.659369765723898e-06,8.45909395513236e-06,8.097966373832988e-06,7.957324371820413e-06
RepsRanparRQMC/SmoothPerB4-32-SobLMS-DS-10-10000.dat,SmoothPerB4,32,SobLMS,10,DS,False,1.1738291230271348e-05,6.332045278027337e-06,0.1096994744497395,3.292428245321464,    ,2.7544410391697785e-07,3.92516165206178e-07,4.095609880356694e-07,3.246087229772761e-07,2.957893197611912e-07,2.8642306820022705e-07
RepsRanparQMC/SmoothPerB4-32-SobLMS-10-10000.dat,SmoothPerB4,32,SobLMS,10,qmc,False,5.03045520131387e-05,1.7875865331302833e-05,-0.011775972705396731,4.9974399373742955,    ,7.797420840968439e-07,7.598415629449176e-07,7.52671340143401e-07,7.912622329068286e-07,7.76186093355642e-07,7.306403455372595e-07
RepsRanparRQMC/SmoothPerB4-32-SobLMS-DS-12-10000.dat,SmoothPerB4,32,SobLMS,12,DS,False,-7.166073133157225e-06,3.5690586215991766e-07,0.07947991305729217,3.208147312566126,    ,1.5568998785015744e-08,2.255557918778338e-08,2.394196111238666e-08,1.859667560018945e-08,1.681028444038352e-08,1.6320461760861292e-08
RepsRanparQMC/SmoothPerB4-32-SobLMS-12-10000.dat,SmoothPerB4,32,SobLMS,12,qmc,False,-2.236515029975816e-06,1.2804080778032215e-06,0.028644877612211204,4.981676197850682,    ,5.5674918425706326e-08,5.81283675606739e-08,5.743166492481666e-08,5.654554362762344e-08,5.534614589932544e-08,5.2131318478495557e-08
RepsRanparRQMC/SmoothPerB4-32-SobLMS-DS-14-10000.dat,SmoothPerB4,32,SobLMS,14,DS,False,4.93857758860844e-07,2.7562867103541255e-08,-0.0806281808771435,4.27947684894894,    ,1.1986294217269113e-09,1.4169846096790058e-09,1.446795123513325e-09,1.2975866249361167e-09,1.2312092329651766e-09,1.1734067891048092e-09
RepsRanparQMC/SmoothPerB4-32-SobLMS-14-10000.dat,SmoothPerB4,32,SobLMS,14,qmc,False,-2.5708748773427676e-05,2.762524738182297e-08,-0.6328201647172105,4.131804012945324,    ,1.8620374757483916e-09,1.5921208669129822e-09,1.5227437819513167e-09,1.6345759324490062e-09,1.722254114142124e-09,1.6312843673780238e-09
RepsRanparRQMC/SmoothPerB4-32-SobLMS-DS-16-10000.dat,SmoothPerB4,32,SobLMS,16,DS,False,2.665434265875663e-07,1.846127918008941e-09,0.07160966490564154,3.627098717016339,    ,8.033747661603708e-11,1.0620807526173701e-10,1.0973315550773612e-10,9.181045721491011e-11,8.49078133148357e-11,8.178474265850264e-11
RepsRanparQMC/SmoothPerB4-32-SobLMS-16-10000.dat,SmoothPerB4,32,SobLMS,16,qmc,False,-8.276248183277726e-06,1.8639809019910075e-09,-0.19148317545577662,3.5414133605433054,    ,1.4953893190386038e-10,1.572534661035272e-10,1.572526538590253e-10,1.497677229826696e-10,1.4819299773695586e-10,1.4405405396148097e-10
RepsRanparRQMC/SmoothPerB4-32-SobNUS-8-10000.dat,SmoothPerB4,32,SobNUS,8,DS,False,-0.00022284097648933498,0.000245718455615146,0.13974298086741002,3.2302403456508686,    ,1.073306921450472e-05,1.616486263601743e-05,1.6945998135731525e-05,1.2806989357315163e-05,1.1593362523067767e-05,1.1243180217947135e-05
RepsRanparRQMC/SmoothPerB4-32-SobNUS-10-10000.dat,SmoothPerB4,32,SobNUS,10,DS,False,-3.099228574676793e-05,6.432863674774445e-06,0.08609664551439998,3.2095052373910145,    ,2.8065024676600255e-07,4.1517587437170554e-07,4.40549688516214e-07,3.354054953914764e-07,3.0306871090792827e-07,2.9426347439642046e-07
RepsRanparRQMC/SmoothPerB4-32-SobNUS-12-10000.dat,SmoothPerB4,32,SobNUS,12,DS,False,1.2303975028106252e-05,1.3052517717212342e-06,0.05881403703669799,3.175750449271272,    ,5.690146483285027e-08,8.588350507962187e-08,8.999475960039874e-08,6.793691272249361e-08,6.144583873455127e-08,5.969461046497234e-08
RepsRanparRQMC/SmoothPerB4-32-SobNUS-14-10000.dat,SmoothPerB4,32,SobNUS,14,DS,False,-6.062154881892478e-06,1.298334756231743e-07,0.048340148806754565,3.3312296590429855,    ,5.681683444558761e-09,8.385127231142809e-09,8.895572405364672e-09,6.733223435969789e-09,6.098750509668105e-09,5.91902651442527e-09
RepsRanparRQMC/SmoothPerB4-32-SobNUS-16-10000.dat,SmoothPerB4,32,SobNUS,16,DS,False,-1.1807573542129967e-06,9.463432669682423e-09,-0.004403129418994366,3.3221532968272545,    ,4.128477822635465e-10,5.917441328663494e-10,6.207762052344404e-10,4.858210850625439e-10,4.4250414429224765e-10,4.284037543841017e-10
RepsFixedparRQMC/SumUeU-4-Lat-RS-6-10000.dat,SumUeU,4,Lat,6,RS,False,9.899802052985018e-06,0.000606221041991062,0.0017158534333009579,2.712600412386784,    ,2.635753461438773e-05,4.2083767440063555e-05,4.5515756288680296e-05,3.19644654230215e-05,2.8463266414919214e-05,2.7744503639630615e-05
