file,TestFunction,dim,DrawMethod,shift,log2n,baker,rDrawn,mean,var,skewness,kurtosis,    ,MSE[A_r],MSE[M_r],MSE[L_r],MSE[N(3)_r],MSE[N(2)_r],MSE[N(3;1.0)_r]
RepsRandparQMC/SumUeU-8-Lat-Rp-16-10000.dat,SumUeU,8,Lat-Rp,qmc,16,False,19,-0.00023130014423315,2.17731647492177e-09,-0.460135672079624,2.05844195877247,    ,5.36143523262192e-08,5.04467593521134e-08,4.94014371559064e-08,5.22957135146776e-08,5.30429434481772e-08,5.29002592092661e-08
RepsRandparQMC/SumUeU-8-Lat-Rp-16-10000.dat,SumUeU,8,Lat-Rp,qmc,16,False,23,-0.00023130014423315,2.17731647492177e-09,-0.460135672079624,2.05844195877247,    ,5.35944226559682e-08,5.03385764769282e-08,4.92107094221683e-08,5.25440001989358e-08,5.31366412625151e-08,5.30372644012171e-08
RepsRandparQMC/SumUeU-8-Lat-Rp-16-10000.dat,SumUeU,8,Lat-Rp,qmc,16,False,27,-0.00023130014423315,2.17731647492177e-09,-0.460135672079624,2.05844195877247,    ,5.3580398073199e-08,5.02637362263955e-08,4.90650287939364e-08,5.27327613695501e-08,5.32116159872555e-08,5.31527171524443e-08
RepsRandparQMC/SumUeU-8-Lat-Rp-16-10000.dat,SumUeU,8,Lat-Rp,qmc,16,False,31,-0.00023130014423315,2.17731647492177e-09,-0.460135672079624,2.05844195877247,    ,5.3569992737596e-08,5.01848347670126e-08,4.89431820405352e-08,5.28581568084506e-08,5.32710451089815e-08,5.32198981517886e-08
RepsRandparQMC/SumUeU-8-Lat-Rp-B-16-10000.dat,SumUeU,8,Lat-Rp,qmc,16,True,11,-4.669645384292e-09,3.61712858053602e-18,-0.706400865244409,2.38771528393788,    ,2.21344178859974e-17,1.89357855005517e-17,1.81742855259855e-17,1.96081118189268e-17,2.09846369348828e-17,2.0521522461492e-17
RepsRandparQMC/SumUeU-8-Lat-Rp-B-16-10000.dat,SumUeU,8,Lat-Rp,qmc,16,True,15,-4.669645384292e-09,3.61712858053602e-18,-0.706400865244409,2.38771528393788,    ,2.20467299204086e-17,1.85456934899262e-17,1.76436342275201e-17,2.00838940004825e-17,2.12124445072962e-17,2.09079165210023e-17
RepsRandparQMC/SumUeU-8-Lat-Rp-B-16-10000.dat,SumUeU,8,Lat-Rp,qmc,16,True,19,-4.669645384292e-09,3.61712858053602e-18,-0.706400865244409,2.38771528393788,    ,2.19959632034888e-17,1.83154826523644e-17,1.73074415090036e-17,2.0432453275001e-17,2.1311585894854e-17,2.11216767164886e-17
RepsRandparQMC/SumUeU-8-Lat-Rp-B-16-10000.dat,SumUeU,8,Lat-Rp,qmc,16,True,23,-4.669645384292e-09,3.61712858053602e-18,-0.706400865244409,2.38771528393788,    ,2.19628544750629e-17,1.8171027787554e-17,1.71036110647877e-17,2.06984654810599e-17,2.14104281016292e-17,2.12757177440538e-17
RepsRandparQMC/SumUeU-8-Lat-Rp-B-16-10000.dat,SumUeU,8,Lat-Rp,qmc,16,True,27,-4.669645384292e-09,3.61712858053602e-18,-0.706400865244409,2.38771528393788,    ,2.19395557402446e-17,1.80654451435536e-17,1.694865066161e-17,2.08934997340136e-17,2.14814781030603e-17,2.1394511716865e-17
RepsRandparQMC/SumUeU-8-Lat-Rp-B-16-10000.dat,SumUeU,8,Lat-Rp,qmc,16,True,31,-4.669645384292e-09,3.61712858053602e-18,-0.706400865244409,2.38771528393788,    ,2.19222695821536e-17,1.79742900189984e-17,1.68314477254123e-17,2.10345365396576e-17,2.15437536110958e-17,2.14714533154116e-17
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-6-10000.dat,SumUeU,8,Lat-Rv,RS,6,False,11,-8.35419177730572e-05,0.00123059142598133,-0.00844101886135111,2.83297586282296,    ,0.00011187892706851,0.000173420233667453,0.000185271987026679,0.000175094971348198,0.000133774166815046,0.000136390422063055
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-6-10000.dat,SumUeU,8,Lat-Rv,RS,6,False,15,-8.35419177730572e-05,0.00123059142598133,-0.00844101886135111,2.83297586282296,    ,8.20464076507807e-05,0.000126403894770688,0.000135070724672605,0.000111374293328929,9.32088704286994e-05,9.10229587242981e-05
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-6-10000.dat,SumUeU,8,Lat-Rv,RS,6,False,19,-8.35419177730572e-05,0.00123059142598133,-0.00844101886135111,2.83297586282296,    ,6.47749490405164e-05,0.00010319376161808,0.000110079414440888,8.30881642820946e-05,7.20211032996578e-05,7.06277688237836e-05
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-6-10000.dat,SumUeU,8,Lat-Rv,RS,6,False,23,-8.35419177730572e-05,0.00123059142598133,-0.00844101886135111,2.83297586282296,    ,5.35109542946919e-05,8.43253035379981e-05,9.07018289190424e-05,6.48574851213298e-05,5.92208574620301e-05,5.70101841220333e-05
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-6-10000.dat,SumUeU,8,Lat-Rv,RS,6,False,27,-8.35419177730572e-05,0.00123059142598133,-0.00844101886135111,2.83297586282296,    ,4.55844394735561e-05,7.13616407418576e-05,7.68724533658734e-05,5.4085247853023e-05,4.94332223425436e-05,4.82828361355371e-05
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-6-10000.dat,SumUeU,8,Lat-Rv,RS,6,False,31,-8.35419177730572e-05,0.00123059142598133,-0.00844101886135111,2.83297586282296,    ,3.97034768643263e-05,6.34792236005098e-05,6.83613240993527e-05,4.63452807658518e-05,4.25994323556002e-05,4.18010495640367e-05
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-6-10000.dat,SumUeU,8,Lat-Rv,RS,6,True,11,2.00241736272957e-06,2.1160954961108e-07,0.275580557514228,2.91789066322905,    ,1.924124145812e-08,3.11197153495239e-08,3.37738870702847e-08,3.055065219158e-08,2.34842968592771e-08,2.35749433809387e-08
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-6-10000.dat,SumUeU,8,Lat-Rv,RS,6,True,15,2.00241736272957e-06,2.1160954961108e-07,0.275580557514228,2.91789066322905,    ,1.41113129826999e-08,2.30771264029406e-08,2.51195733130729e-08,1.99031989405391e-08,1.60554799551171e-08,1.60352797242504e-08
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-6-10000.dat,SumUeU,8,Lat-Rv,RS,6,True,19,2.00241736272957e-06,2.1160954961108e-07,0.275580557514228,2.91789066322905,    ,1.11413543916672e-08,1.81978155805042e-08,1.99020908079943e-08,1.44371510971924e-08,1.25029951708826e-08,1.22480989721295e-08
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-6-10000.dat,SumUeU,8,Lat-Rv,RS,6,True,23,2.00241736272957e-06,2.1160954961108e-07,0.275580557514228,2.91789066322905,    ,9.20442487577629e-09,1.52649439804499e-08,1.66846912950095e-08,1.15475359877942e-08,1.00114974062012e-08,9.92107472720747e-09
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-6-10000.dat,SumUeU,8,Lat-Rv,RS,6,True,27,2.00241736272957e-06,2.1160954961108e-07,0.275580557514228,2.91789066322905,    ,7.84140040163085e-09,1.27764159927371e-08,1.40844465784572e-08,9.19508406584062e-09,8.36989918948795e-09,8.16844123862987e-09
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-6-10000.dat,SumUeU,8,Lat-Rv,RS,6,True,31,2.00241736272957e-06,2.1160954961108e-07,0.275580557514228,2.91789066322905,    ,6.83012417887778e-09,1.14165088042233e-08,1.26125846933578e-08,7.91925896482757e-09,7.31970735471543e-09,7.15407375197418e-09
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-8-10000.dat,SumUeU,8,Lat-Rv,RS,8,False,11,-1.19590421642108e-05,7.55836122059178e-05,-0.0104980298390626,2.80239750732056,    ,6.87138049195474e-06,1.09707636898198e-05,1.17632553214556e-05,1.10174703248554e-05,8.2157871374267e-06,8.49135523220914e-06
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-8-10000.dat,SumUeU,8,Lat-Rv,RS,8,False,15,-1.19590421642108e-05,7.55836122059178e-05,-0.0104980298390626,2.80239750732056,    ,5.039050499084e-06,8.09667251953122e-06,8.7100940934698e-06,6.95007421936543e-06,5.84077770904301e-06,5.69185984453566e-06
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-8-10000.dat,SumUeU,8,Lat-Rv,RS,8,False,19,-1.19590421642108e-05,7.55836122059178e-05,-0.0104980298390626,2.80239750732056,    ,3.97822787163252e-06,6.35571502213823e-06,6.82921918408611e-06,5.12849858542895e-06,4.45310846105768e-06,4.35090724979891e-06
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-8-10000.dat,SumUeU,8,Lat-Rv,RS,8,False,23,-1.19590421642108e-05,7.55836122059178e-05,-0.0104980298390626,2.80239750732056,    ,3.28638702764243e-06,5.18133384461676e-06,5.59989685123333e-06,3.9818756653371e-06,3.56597198852253e-06,3.48383587332262e-06
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-8-10000.dat,SumUeU,8,Lat-Rv,RS,8,False,27,-1.19590421642108e-05,7.55836122059178e-05,-0.0104980298390626,2.80239750732056,    ,2.79953606335311e-06,4.35345491011412e-06,4.71350979409588e-06,3.21956396541244e-06,2.94048590715071e-06,2.85570155224547e-06
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-8-10000.dat,SumUeU,8,Lat-Rv,RS,8,False,31,-1.19590421642108e-05,7.55836122059178e-05,-0.0104980298390626,2.80239750732056,    ,2.43832405759006e-06,3.90868859005665e-06,4.22513126841412e-06,2.78962870968776e-06,2.55335208048214e-06,2.50580370357012e-06
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-8-10000.dat,SumUeU,8,Lat-Rv,RS,8,True,11,-4.91439274718829e-07,8.10807219911796e-10,0.255168635094603,2.96708211000417,    ,7.39512598254449e-11,1.17762745553231e-10,1.2612814852464e-10,1.17641465906528e-10,8.95407160562917e-11,9.14962029788987e-11
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-8-10000.dat,SumUeU,8,Lat-Rv,RS,8,True,15,-4.91439274718829e-07,8.10807219911796e-10,0.255168635094603,2.96708211000417,    ,5.42953272215226e-11,8.75221506942205e-11,9.41096596625823e-11,7.44321206319406e-11,6.24752222989204e-11,6.06585570587668e-11
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-8-10000.dat,SumUeU,8,Lat-Rv,RS,8,True,19,-4.91439274718829e-07,8.10807219911796e-10,0.255168635094603,2.96708211000417,    ,4.29155767666202e-11,7.10335706022862e-11,7.66556387940831e-11,5.66684617699775e-11,4.88875567109424e-11,4.77776402607545e-11
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-8-10000.dat,SumUeU,8,Lat-Rv,RS,8,True,23,-4.91439274718829e-07,8.10807219911796e-10,0.255168635094603,2.96708211000417,    ,3.54940003829882e-11,6.08546188274325e-11,6.5981839170158e-11,4.52737141968999e-11,3.94051814306676e-11,3.88592039583678e-11
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-8-10000.dat,SumUeU,8,Lat-Rv,RS,8,True,27,-4.91439274718829e-07,8.10807219911796e-10,0.255168635094603,2.96708211000417,    ,3.02714095945064e-11,5.21751317811338e-11,5.66799843549021e-11,3.76396577755469e-11,3.35087096415197e-11,3.30041962649235e-11
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-8-10000.dat,SumUeU,8,Lat-Rv,RS,8,True,31,-4.91439274718829e-07,8.10807219911796e-10,0.255168635094603,2.96708211000417,    ,2.63965841707941e-11,4.5048868853202e-11,4.92041192709211e-11,3.1063077536732e-11,2.82392772762384e-11,2.77333662585484e-11
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-10-10000.dat,SumUeU,8,Lat-Rv,RS,10,False,11,4.08211480379252e-06,4.65135241500872e-06,0.0236855420871784,2.83219153869826,    ,4.22866883207519e-07,6.55181638417331e-07,7.05228800731141e-07,6.8141622574141e-07,5.07768376648438e-07,5.21298491936451e-07
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-10-10000.dat,SumUeU,8,Lat-Rv,RS,10,False,15,4.08211480379252e-06,4.65135241500872e-06,0.0236855420871784,2.83219153869826,    ,3.10106824661853e-07,5.01264583062477e-07,5.42639846256864e-07,4.45704497702289e-07,3.61054392454584e-07,3.58963992537413e-07
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-10-10000.dat,SumUeU,8,Lat-Rv,RS,10,False,19,4.08211480379252e-06,4.65135241500872e-06,0.0236855420871784,2.83219153869826,    ,2.44824685503836e-07,3.99781467753382e-07,4.3141374300156e-07,3.21759785117783e-07,2.75437547024262e-07,2.71516401596492e-07
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-10-10000.dat,SumUeU,8,Lat-Rv,RS,10,False,23,4.08211480379252e-06,4.65135241500872e-06,0.0236855420871784,2.83219153869826,    ,2.02249377357303e-07,3.3278211441044e-07,3.58063093638722e-07,2.50760269215926e-07,2.22377424065189e-07,2.17786236250901e-07
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-10-10000.dat,SumUeU,8,Lat-Rv,RS,10,False,27,4.08211480379252e-06,4.65135241500872e-06,0.0236855420871784,2.83219153869826,    ,1.72288975328261e-07,2.83500378137526e-07,3.04499655858143e-07,2.03559457585096e-07,1.86435090946964e-07,1.81494623891519e-07
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-10-10000.dat,SumUeU,8,Lat-Rv,RS,10,False,31,4.08211480379252e-06,4.65135241500872e-06,0.0236855420871784,2.83219153869826,    ,1.50060289951875e-07,2.45111348833831e-07,2.63864102887956e-07,1.7281038577202e-07,1.57909333499724e-07,1.55697975407093e-07
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-10-10000.dat,SumUeU,8,Lat-Rv,RS,10,True,11,-3.65636442387569e-08,3.15451224756907e-12,0.27067665120669,2.94588670406148,    ,2.88110740768116e-13,4.42364426658651e-13,4.76279776204969e-13,4.56507034523464e-13,3.55060628926707e-13,3.54703272310282e-13
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-10-10000.dat,SumUeU,8,Lat-Rv,RS,10,True,15,-3.65636442387569e-08,3.15451224756907e-12,0.27067665120669,2.94588670406148,    ,2.11637716584623e-13,3.28679743154957e-13,3.55147667464628e-13,2.93721261464182e-13,2.45921979469433e-13,2.39820631344053e-13
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-10-10000.dat,SumUeU,8,Lat-Rv,RS,10,True,19,-3.65636442387569e-08,3.15451224756907e-12,0.27067665120669,2.94588670406148,    ,1.67363860478391e-13,2.65758671564224e-13,2.88123955658073e-13,2.21767402305192e-13,1.92701345096333e-13,1.87362801469742e-13
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-10-10000.dat,SumUeU,8,Lat-Rv,RS,10,True,23,-3.65636442387569e-08,3.15451224756907e-12,0.27067665120669,2.94588670406148,    ,1.38489606496065e-13,2.195574061493e-13,2.39684231171727e-13,1.73602093030548e-13,1.54403900298193e-13,1.4970801687575e-13
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-10-10000.dat,SumUeU,8,Lat-Rv,RS,10,True,27,-3.65636442387569e-08,3.15451224756907e-12,0.27067665120669,2.94588670406148,    ,1.18170687027021e-13,1.863483597504e-13,2.03834596849459e-13,1.41219135602496e-13,1.26802439845838e-13,1.23753881546344e-13
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-10-10000.dat,SumUeU,8,Lat-Rv,RS,10,True,31,-3.65636442387569e-08,3.15451224756907e-12,0.27067665120669,2.94588670406148,    ,1.03095359679021e-13,1.68303597799956e-13,1.83875162783525e-13,1.23109917045274e-13,1.12108028899128e-13,1.09575039339302e-13
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-12-10000.dat,SumUeU,8,Lat-Rv,RS,12,False,11,2.16667550347338e-06,2.91620878561633e-07,-0.0296341075044773,2.81733566029012,    ,2.65156834428858e-08,4.13561981364663e-08,4.4254874242694e-08,4.09281534962957e-08,3.18305780473792e-08,3.18928089821955e-08
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-12-10000.dat,SumUeU,8,Lat-Rv,RS,12,False,15,2.16667550347338e-06,2.91620878561633e-07,-0.0296341075044773,2.81733566029012,    ,1.94460863868463e-08,3.0921269685811e-08,3.31341507765248e-08,2.66239271283639e-08,2.22722273457177e-08,2.18851573821141e-08
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-12-10000.dat,SumUeU,8,Lat-Rv,RS,12,False,19,2.16667550347338e-06,2.91620878561633e-07,-0.0296341075044773,2.81733566029012,    ,1.53531617754549e-08,2.46064422416174e-08,2.64726843805795e-08,1.99756444751627e-08,1.72446648690347e-08,1.69121146258494e-08
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-12-10000.dat,SumUeU,8,Lat-Rv,RS,12,False,23,2.16667550347338e-06,2.91620878561633e-07,-0.0296341075044773,2.81733566029012,    ,1.26838631158519e-08,2.02363664485079e-08,2.18747721964414e-08,1.56301769848719e-08,1.39204844152108e-08,1.36122253234045e-08
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-12-10000.dat,SumUeU,8,Lat-Rv,RS,12,False,27,2.16667550347338e-06,2.91620878561633e-07,-0.0296341075044773,2.81733566029012,    ,1.08054677627979e-08,1.72093778742157e-08,1.86686250549311e-08,1.29042337976735e-08,1.15098556905334e-08,1.13772209638642e-08
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-12-10000.dat,SumUeU,8,Lat-Rv,RS,12,False,31,2.16667550347338e-06,2.91620878561633e-07,-0.0296341075044773,2.81733566029012,    ,9.41181959762875e-09,1.54731135322055e-08,1.66922741183015e-08,1.10487374857439e-08,1.00928334430227e-08,9.93718229852394e-09
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-12-10000.dat,SumUeU,8,Lat-Rv,RS,12,True,11,-6.35842228670076e-11,1.23868296885876e-14,0.262504088674226,2.97548226625134,    ,1.12607946918864e-15,1.75266807198039e-15,1.88024633069096e-15,1.80529212322948e-15,1.37765941135553e-15,1.39702250776165e-15
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-12-10000.dat,SumUeU,8,Lat-Rv,RS,12,True,15,-6.35842228670076e-11,1.23868296885876e-14,0.262504088674226,2.97548226625134,    ,8.2579268885924e-16,1.27991483319366e-15,1.384355603908e-15,1.14727104084645e-15,9.36957505280283e-16,9.30180734319792e-16
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-12-10000.dat,SumUeU,8,Lat-Rv,RS,12,True,19,-6.35842228670076e-11,1.23868296885876e-14,0.262504088674226,2.97548226625134,    ,6.51942447615905e-16,1.03893011725477e-15,1.12331724923636e-15,8.42217247730583e-16,7.22910923553297e-16,7.13795794022189e-16
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-12-10000.dat,SumUeU,8,Lat-Rv,RS,12,True,23,-6.35842228670076e-11,1.23868296885876e-14,0.262504088674226,2.97548226625134,    ,5.38561855500686e-16,8.34179607929032e-16,9.10279651498468e-16,6.54776253739108e-16,5.76691020721115e-16,5.65641062340259e-16
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-12-10000.dat,SumUeU,8,Lat-Rv,RS,12,True,27,-6.35842228670076e-11,1.23868296885876e-14,0.262504088674226,2.97548226625134,    ,4.58775512901088e-16,6.9961872816472e-16,7.6756011212358e-16,5.2767029897516e-16,4.76605347983887e-16,4.65223351549738e-16
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-12-10000.dat,SumUeU,8,Lat-Rv,RS,12,True,31,-6.35842228670076e-11,1.23868296885876e-14,0.262504088674226,2.97548226625134,    ,3.9957919419816e-16,6.37327477388761e-16,6.96560819946139e-16,4.67997199912019e-16,4.29209589925818e-16,4.17681898219772e-16
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-14-10000.dat,SumUeU,8,Lat-Rv,RS,14,False,11,3.91441521466529e-07,1.86627586097053e-08,-0.00365236094845059,2.80990373548199,    ,1.69676764552885e-09,2.57776059600789e-09,2.75577630397548e-09,2.66083939960126e-09,2.04944591481192e-09,2.08510773928133e-09
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-14-10000.dat,SumUeU,8,Lat-Rv,RS,14,False,15,3.91441521466529e-07,1.86627586097053e-08,-0.00365236094845059,2.80990373548199,    ,1.24433713377842e-09,1.88292467446832e-09,2.02527794981948e-09,1.68485944640201e-09,1.41990648141151e-09,1.37728136328809e-09
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-14-10000.dat,SumUeU,8,Lat-Rv,RS,14,False,19,3.91441521466529e-07,1.86627586097053e-08,-0.00365236094845059,2.80990373548199,    ,9.82403679607113e-10,1.50791251182979e-09,1.6221091977748e-09,1.27095049383159e-09,1.10819196076989e-09,1.08153150276982e-09
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-14-10000.dat,SumUeU,8,Lat-Rv,RS,14,False,23,3.91441521466529e-07,1.86627586097053e-08,-0.00365236094845059,2.80990373548199,    ,8.1157751384322e-10,1.24581463304083e-09,1.34259142023965e-09,9.91630825602637e-10,8.9090998098439e-10,8.64578260678825e-10
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-14-10000.dat,SumUeU,8,Lat-Rv,RS,14,False,27,3.91441521466529e-07,1.86627586097053e-08,-0.00365236094845059,2.80990373548199,    ,6.91366508305666e-10,1.07581648450113e-09,1.16238004666572e-09,8.31644727277506e-10,7.56818045525604e-10,7.38367446212362e-10
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-14-10000.dat,SumUeU,8,Lat-Rv,RS,14,False,31,3.91441521466529e-07,1.86627586097053e-08,-0.00365236094845059,2.80990373548199,    ,6.02177697745545e-10,9.22778280174613e-10,9.94706836053202e-10,6.99590540321292e-10,6.43715625444515e-10,6.28378649015967e-10
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-14-10000.dat,SumUeU,8,Lat-Rv,RS,14,True,11,-1.9205684845e-11,4.86109077513917e-17,0.249350642011198,2.89141608939339,    ,4.41954229027507e-18,7.1464455368236e-18,7.65748717685441e-18,7.30198592593166e-18,5.51786655619031e-18,5.63231830805077e-18
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-14-10000.dat,SumUeU,8,Lat-Rv,RS,14,True,15,-1.9205684845e-11,4.86109077513917e-17,0.249350642011198,2.89141608939339,    ,3.24109604175648e-18,5.31079549575592e-18,5.74014652054872e-18,4.59274269854561e-18,3.80208834432983e-18,3.7269339204402e-18
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-14-10000.dat,SumUeU,8,Lat-Rv,RS,14,True,19,-1.9205684845e-11,4.86109077513917e-17,0.249350642011198,2.89141608939339,    ,2.55883768735098e-18,4.23768130424258e-18,4.5827108280538e-18,3.35662790366557e-18,2.87206998046347e-18,2.79934697416316e-18
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-14-10000.dat,SumUeU,8,Lat-Rv,RS,14,True,23,-1.9205684845e-11,4.86109077513917e-17,0.249350642011198,2.89141608939339,    ,2.11388658665174e-18,3.62027383213195e-18,3.92648871507354e-18,2.70112206267734e-18,2.37744284927168e-18,2.31757147794852e-18
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-14-10000.dat,SumUeU,8,Lat-Rv,RS,14,True,27,-1.9205684845e-11,4.86109077513917e-17,0.249350642011198,2.89141608939339,    ,1.80077284912265e-18,3.094078610657e-18,3.34635211093474e-18,2.20598172768678e-18,1.99173876804262e-18,1.93158820427095e-18
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-14-10000.dat,SumUeU,8,Lat-Rv,RS,14,True,31,-1.9205684845e-11,4.86109077513917e-17,0.249350642011198,2.89141608939339,    ,1.56846265676236e-18,2.70390184645107e-18,2.93404124516697e-18,1.85337746040708e-18,1.69234528909583e-18,1.65694489298314e-18
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-16-10000.dat,SumUeU,8,Lat-Rv,RS,16,False,11,-5.54245069659583e-07,1.14705610616105e-09,0.0221849302943095,2.89289401051048,    ,1.04585015430064e-10,1.60356727445748e-10,1.70715162342059e-10,1.60675061189857e-10,1.24693243595282e-10,1.25936585882215e-10
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-16-10000.dat,SumUeU,8,Lat-Rv,RS,16,False,15,-5.54245069659583e-07,1.14705610616105e-09,0.0221849302943095,2.89289401051048,    ,7.6777594674645e-11,1.19522048616411e-10,1.27501335456313e-10,1.03020423751528e-10,8.72413409153227e-11,8.51154281712526e-11
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-16-10000.dat,SumUeU,8,Lat-Rv,RS,16,False,19,-5.54245069659583e-07,1.14705610616105e-09,0.0221849302943095,2.89289401051048,    ,6.06785616057181e-11,9.5021754492389e-11,1.01476166083475e-10,7.7314994828433e-11,6.79072558969026e-11,6.60770216670303e-11
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-16-10000.dat,SumUeU,8,Lat-Rv,RS,16,False,23,-5.54245069659583e-07,1.14705610616105e-09,0.0221849302943095,2.89289401051048,    ,5.01791922129396e-11,7.84940648820748e-11,8.41163075644031e-11,6.13943079443925e-11,5.50110112848881e-11,5.36846232392927e-11
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-16-10000.dat,SumUeU,8,Lat-Rv,RS,16,False,27,-5.54245069659583e-07,1.14705610616105e-09,0.0221849302943095,2.89289401051048,    ,4.27907470846881e-11,6.64148385577059e-11,7.09864417965566e-11,4.97649367001814e-11,4.54995902581448e-11,4.46462397824569e-11
RepsRandparRQMC/SumUeU-8-Lat-Rv-RS-16-10000.dat,SumUeU,8,Lat-Rv,RS,16,False,31,-5.54245069659583e-07,1.14705610616105e-09,0.0221849302943095,2.89289401051048,    ,3.73089974734047e-11,5.82260173939776e-11,6.24322402395962e-11,4.3353895613712e-11,4.01481701464325e-11,3.91642206074467e-11
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-16-10000.dat,SumUeU,8,Lat-Rv,RS,16,True,11,-3.29551212999993e-13,1.8596995102304e-19,0.203468535362535,2.82556693966507,    ,1.69064677879147e-20,2.80513239103905e-20,3.02766172375227e-20,2.79585481041386e-20,2.09831899625152e-20,2.15353817330841e-20
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-16-10000.dat,SumUeU,8,Lat-Rv,RS,16,True,15,-3.29551212999993e-13,1.8596995102304e-19,0.203468535362535,2.82556693966507,    ,1.23981053388713e-20,2.03655862391237e-20,2.22270925159386e-20,1.76487627122902e-20,1.42667572980008e-20,1.41627634820303e-20
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-16-10000.dat,SumUeU,8,Lat-Rv,RS,16,True,19,-3.29551212999993e-13,1.8596995102304e-19,0.203468535362535,2.82556693966507,    ,9.78800076310935e-21,1.62632387928041e-20,1.77243978450761e-20,1.25038697467854e-20,1.09221504391441e-20,1.05635342447387e-20
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-16-10000.dat,SumUeU,8,Lat-Rv,RS,16,True,23,-3.29551212999993e-13,1.8596995102304e-19,0.203468535362535,2.82556693966507,    ,8.08575864848198e-21,1.41438562251285e-20,1.5457538881529e-20,1.03049114069035e-20,9.16489230737476e-21,8.96837671759453e-21
RepsRandparRQMC/SumUeU-8-Lat-Rv-RSB-16-10000.dat,SumUeU,8,Lat-Rv,RS,16,True,27,-3.29551212999993e-13,1.8596995102304e-19,0.203468535362535,2.82556693966507,    ,6.88788456781828e-21,1.18630299333906e-20,1.3036832110862e-20,8.333530670322e-21,7.510315703074e-21,7.33105626030351e-21
